report_date,source_file,issue_city,issue_date,protocol_number,subject,amolyvdi_95_product_label,amolyvdi_95_station_count_raw,amolyvdi_95_mean_price_raw,amolyvdi_100_product_label,amolyvdi_100_station_count_raw,amolyvdi_100_mean_price_raw,super_product_label,super_station_count_raw,super_mean_price_raw,diesel_kinisis_product_label,diesel_kinisis_station_count_raw,diesel_kinisis_mean_price_raw,diesel_thermansis_product_label,diesel_thermansis_station_count_raw,diesel_thermansis_mean_price_raw,autogas_product_label,autogas_station_count_raw,autogas_mean_price_raw,footer_note_1,footer_note_2,footer_note_3,footer_note_4,footer_note_5,footer_note_6,footer_note_7,footer_note_8,footer_note_9,footer_note_10,footer_note_11,footer_note_12,footer_note_13,footer_note_14,footer_note_15,footer_note_16,footer_note_17,footer_note_18,footer_note_19,footer_note_20,footer_note_21,footer_note_22
6-10-2020,IMERISIO_DELTIO_PANELLINIO_06_10_2020.pdf,Αθήνα,7-10-2020,104891,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.167,"1,424",Super,13,"1,567",Υγραέριο κίνησης (Autogas),798,"0,716",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-10-2021,IMERISIO_DELTIO_PANELLINIO_06_10_2021.pdf,Αθήνα,8-10-2021,109524,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.144,"1,721",Super,13,"1,800",Υγραέριο κίνησης (Autogas),1.064,"0,925",,,,,,,,,,Μέσες τιμές λιανικής πώλησης καυσίμων ανά νομό,,,,,,,,,,,,,,,,,,,,,
6-10-2022,IMERISIO_DELTIO_PANELLINIO_06_10_2022.pdf,Αθήνα,7-10-2022,,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.418,"1,994",Υγραέριο κίνησης (Autogas),997,"0,977",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-10-2023,IMERISIO_DELTIO_PANELLINIO_06_10_2023.pdf,Αθήνα,10-10-2023,92083,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.346,"1,959",Υγραέριο κίνησης (Autogas),1.078,"0,914",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-10-2024,IMERISIO_DELTIO_PANELLINIO_06_10_2024.pdf,Αθήνα,7-10-2024,76541,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.928,"1,754",Υγραέριο κίνησης (Autogas),1.075,"0,877",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-10-2025,IMERISIO_DELTIO_PANELLINIO_06_10_2025.pdf,Αθήνα,7-10-2025,77637,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.763,"1,751",Υγραέριο κίνησης (Autogas),1.049,"0,949",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-11-2017,IMERISIO_DELTIO_PANELLINIO_06_11_2017.pdf,Αθήνα,7-11-2017,121599 - 07/11/2017,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.716,"1,517",Αμόλυβδη 100 οκτ.,2.074,"1,709",Super,37,"1,648",Diesel Κίνησης,3.997,"1,284",Diesel Θέρμανσης Κατ΄οίκον,1.236,"0,961",Υγραέριο κίνησης (Autogas),741,"0,816",Η μέση τιμή πανελλαδικά υπολογίζεται σύμφωνα με τον σταθμισμένο μέσο όρο με βάση τους όγκους πωλήσεων ανά τύπο καυσίμου ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 έως 30-04-2017 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
6-11-2018,IMERISIO_DELTIO_PANELLINIO_06_11_2018.pdf,Αθήνα,7-11-2018,118353 - 07/11/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.692,"1,627",Αμόλυβδη 100 οκτ.,2.014,"1,829",Super,22,"1,742",Diesel Κίνησης,3.733,"1,463",Diesel Θέρμανσης Κατ΄οίκον,1.010,"1,142",Υγραέριο κίνησης (Autogas),810,"0,867",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2017 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
6-11-2019,IMERISIO_DELTIO_PANELLINIO_06_11_2019.pdf,Αθήνα,7-11-2019,113989,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΣΙΟ ΕΠΙ΢ΚΟΠΗ΢Η΢ ΣΙΜΩΝ ΤΓΡΩΝ ΚΑΤ΢ΙΜΩΝ Μέζες ηιμές λιανικής πώληζης κασζίμων (ζσμπ. ΦΠΑ) για όλη ηην Ελλάδα για ηην 6/1 1/2019,Αμόλσβδη 95 οκη.,3.350,"1,585",Αμόλσβδη 100 οκη.,1.878,"1,816",Super,14,"1,773",Diesel Κίνηζης,3.364,"1,383",Diesel Θέρμανζης Καη΄οίκον,1.021,"1,045",Υγραέριο κίνηζης (Autogas),798,"0,788",Η μζςθ τιμι πανελλαδικά ςτακμίηεται με βάςθ τουσ όγκουσ πωλιςεων ζτουσ 2018 ανά τφπο καυςίμου και ανά νομό.,Δεν καταγράφεται κατανάλωςθ ςτο πετρζλαιο κζρμανςθσ για τθ χρονικι περίοδο 30/4 ζωσ 15/10 κάκε ζτουσ.,Ο Φ.Π.Α. από 01-06-2016 ανζρχεται ςτο 24%,Ο ΕΦΚ ςτο πετρζλαιο κζρμανςθσ από 15/10/2016 ανζρχεται ςε 280 € το χιλιόλιτρο,"Ο ΕΦΚ ςε βενηίνεσ και Πετρζλαια διαμορφώνεται ςε 700, 410 €/1000 λτ, αντίςτοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ ςτο Υγραζριο διαμορφώνεται ςε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
6-11-2020,IMERISIO_DELTIO_PANELLINIO_06_11_2020.pdf,Αθήνα,9-11-2020,118152,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.570,"1,408",Super,15,"1,622",Υγραέριο κίνησης (Autogas),791,"0,729",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-11-2021,IMERISIO_DELTIO_PANELLINIO_06_11_2021.pdf,Αθήνα,8-11-2021,120819,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.646,"1,775",Super,10,"1,811",Υγραέριο κίνησης (Autogas),875,"1,005",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-11-2022,IMERISIO_DELTIO_PANELLINIO_06_11_2022.pdf,Αθήνα,6-11-2022,,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Προϊόν,Αρ. Πρατηρίων,Μέση Τιμή,Αμόλυβδη 95 οκτ.,4.225,"2,083",Super,-,-,,,,,,,Υγραέριο κίνησης (Autogas),867,"1,004","Υγραέριο κίνησης (Autoga s) 867 1,004","Diesel Θέρμανσης Κατ΄οίκον 1.399 1,356",,,,,,,,,,,,,,,,,,,,
6-11-2023,IMERISIO_DELTIO_PANELLINIO_06_11_2023.pdf,Αθήνα,7-11-2023,103873,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.163,"1,888",Υγραέριο κίνησης (Autogas),1.015,"0,909",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-11-2024,IMERISIO_DELTIO_PANELLINIO_06_11_2024.pdf,Αθήνα,7-11-2024,86006,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.076,"1,775",Υγραέριο κίνησης (Autogas),1.059,"0,930",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
6-12-2017,IMERISIO_DELTIO_PANELLINIO_06_12_2017.pdf,Αθήνα,7-12-2017,134649 - 07/12/2017,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΣΙΟ ΕΠΙ΢ΚΟΠΗ΢Η΢ ΣΙΜΩΝ ΤΓΡΩΝ ΚΑΤ΢ΙΜΩΝ,Αμόλυβδθ 95 οκτ.,2.946,"1,535",Αμόλυβδθ 100 οκτ.,1.661,"1,736",Super,24,"1,645",Diesel Κίνθςθσ,3.070,"1,303",Diesel Θζρμανςθσ Κατ΄οίκον,934,"0,984",Υγραζριο κίνθςθσ (Autogas),592,"0,834",Η μζςθ τιμι πανελλαδικά υπολογίηεται ςφμφωνα με τον ςτακμιςμζνο μζςο όρο με βάςθ τουσ όγκουσ πωλιςεων ανά τφπο καυςίμου ανά νομό.,Δεν καταγράφεται κατανάλωςθ ςτο πετρζλαιο κζρμανςθσ για τθ χρονικι περίοδο 30/4 ζωσ 15/10 κάκε ζτουσ.,Ο Φ.Π.Α. από 01-06-2016 ανζρχεται ςτο 24%,Ο ΕΦΚ ςτο πετρζλαιο κζρμανςθσ από 15/10/2016 ζωσ 30-04-2017 ανζρχεται ςε 280 € το χιλιόλιτρο,"Ο ΕΦΚ ςε βενηίνεσ και Πετρζλαια διαμορφώνεται ςε 700, 410 €/1000 λτ, αντίςτοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ ςτο Υγραζριο διαμορφώνεται ςε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
6-12-2018,IMERISIO_DELTIO_PANELLINIO_06_12_2018.pdf,Αθήνα,7-12-2018,131471 - 07/12/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.183,"1,524",Αμόλυβδη 100 οκτ.,2.271,"1,761",Super,33,"1,739",Diesel Κίνησης,4.453,"1,388",Diesel Θέρμανσης Κατ΄οίκον,1.456,"1,054",Υγραέριο κίνησης (Autogas),922,"0,802",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2017 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
